Date,Region,New_Tests,Total_Tests,Avg_Testing_Rate,Positivity,Turn_Around,Tests_epi_week
2021-08-05,Vancouver Island,958,320919,727.5714285714286,2.71,16.7,5203
2021-08-06,BC,10722,3190624,8921,3.73,13.6,65095
2021-08-06,Fraser,5051,1448491,4043,1.74,11.8,29511
2021-08-06,Interior,1756,343871,1421,12.56,24.6,10628
2021-08-06,Northern,216,100531,173.85714285714286,8.13,8.5,1286
2021-08-06,Unknown,18,21811,20.428571428571427,0,11.1,147
2021-08-06,Vancouver Coastal,2801,954121,2534,1.9,11.6,18320
2021-08-06,Vancouver Island,880,321799,728.7142857142857,2.78,15.3,5203
2021-08-07,BC,10838,3201462,9299.285714285714,3.88,15,65095
2021-08-07,Fraser,4948,1453439,4215.857142857143,1.86,11.9,29511
2021-08-07,Interior,1786,345657,1518.2857142857142,12.74,25.6,10628
2021-08-07,Northern,213,100744,183.71428571428572,8.32,14.3,1286
2021-08-07,Unknown,22,21833,21,0,5.5,147
2021-08-07,Vancouver Coastal,3137,957258,2617.1428571428573,1.94,13.3,18320
2021-08-07,Vancouver Island,732,322531,743.2857142857143,2.92,15.1,5203
2021-08-08,BC,6672,3208134,9330.714285714286,4.04,13,72977
2021-08-08,Fraser,3162,1456601,4227.285714285715,2,11.9,31979
2021-08-08,Interior,1116,346773,1540.5714285714287,12.89,21,13421
2021-08-08,Northern,157,100901,192.85714285714286,8.89,11.9,1595
2021-08-08,Unknown,8,21841,21.571428571428573,0,5.9,65
2021-08-08,Vancouver Coastal,1546,958804,2583.5714285714284,2.04,12.8,19876
2021-08-08,Vancouver Island,683,323214,764.8571428571429,3.01,15.8,6041
2021-08-09,BC,8211,3216345,9473,4.17,13.1,72977
2021-08-09,Fraser,3399,1460000,4246.428571428572,2.08,12.4,31979
2021-08-09,Interior,1551,348324,1622,12.98,16.2,13421
2021-08-09,Northern,94,100995,180.57142857142858,8.31,13.2,1595
2021-08-09,Unknown,18,21859,21.857142857142858,0,25.5,65
2021-08-09,Vancouver Coastal,2340,961144,2610.285714285714,2.11,11,19876
2021-08-09,Vancouver Island,809,324023,791.8571428571429,3.23,15.5,6041
2021-08-10,BC,13093,3229438,10199.714285714286,4.22,14.2,72977
2021-08-10,Fraser,5915,1465915,4620.428571428572,2.15,13.3,31979
2021-08-10,Interior,2116,350440,1739.142857142857,13.04,21.6,13421
2021-08-10,Northern,237,101232,194.85714285714286,7.99,13,1595
2021-08-10,Unknown,8,21867,18.285714285714285,0,35.5,65
2021-08-10,Vancouver Coastal,3804,964948,2783.714285714286,2.29,13.4,19876
2021-08-10,Vancouver Island,1013,325036,843.2857142857143,2.93,15.1,6041
2021-08-11,BC,12472,3241910,10536.57142857143,4.25,13.8,72977
2021-08-11,Fraser,5774,1471689,4812.285714285715,2.21,12.6,31979
2021-08-11,Interior,2229,352669,1798.142857142857,12.82,22.5,13421
2021-08-11,Northern,269,101501,204.71428571428572,7.12,11.3,1595
2021-08-11,Unknown,10,21877,15.571428571428571,0,12.4,65
2021-08-11,Vancouver Coastal,3220,968168,2842.285714285714,2.46,13,19876
2021-08-11,Vancouver Island,970,326006,863.5714285714286,3.03,15.1,6041
2021-08-12,BC,12408,3254318,10630.857142857143,4.52,14.3,72977
2021-08-12,Fraser,5192,1476881,4777.285714285715,2.41,12.1,31979
2021-08-12,Interior,2648,355317,1886,12.88,22.8,13421
2021-08-12,Northern,338,101839,217.71428571428572,8.86,23.8,1595
2021-08-12,Unknown,7,21884,13,0,5.7,65
2021-08-12,Vancouver Coastal,3249,971417,2871,2.62,12.6,19876
2021-08-12,Vancouver Island,974,326980,865.8571428571429,3.15,15.3,6041
2021-08-13,BC,9895,3264213,10512.714285714286,4.69,13.1,72977
2021-08-13,Fraser,3968,1480849,4622.571428571428,2.44,11.3,31979
2021-08-13,Interior,2072,357389,1931.142857142857,13,20.7,13421
2021-08-13,Northern,241,102080,221.28571428571428,10.65,11.4,1595
2021-08-13,Unknown,11,21895,12,0,29.3,65
2021-08-13,Vancouver Coastal,2779,974196,2867.8571428571427,2.64,13.1,19876
2021-08-13,Vancouver Island,824,327804,857.8571428571429,3.45,15.2,6041
2021-08-14,BC,10226,3274439,10425.285714285714,4.81,14.6,72977
2021-08-14,Fraser,4569,1485418,4568.428571428572,2.52,13.4,31979
2021-08-14,Interior,1689,359078,1917.2857142857142,13.02,22.1,13421
2021-08-14,Northern,259,102339,227.85714285714286,11.91,12.9,1595
2021-08-14,Unknown,3,21898,9.285714285714286,0,15.9,65
2021-08-14,Vancouver Coastal,2938,977134,2839.4285714285716,2.7,14,19876
2021-08-14,Vancouver Island,768,328572,863,3.72,16.1,6041
2021-08-15,BC,8068,3282507,10624.714285714286,4.95,15.2,78611
2021-08-15,Fraser,3361,1488779,4596.857142857143,2.62,13.3,34182
2021-08-15,Interior,1640,360718,1992.142857142857,13.14,22.9,14420
2021-08-15,Northern,148,102487,226.57142857142858,12.23,14.4,1755
2021-08-15,Unknown,3,21901,8.571428571428571,0,3.7,60
2021-08-15,Vancouver Coastal,2220,979354,2935.714285714286,2.75,11.1,21944
2021-08-15,Vancouver Island,696,329268,864.8571428571429,4.1,17.7,6250
2021-08-16,BC,9873,3292380,10862.142857142857,4.96,11.8,78611
2021-08-16,Fraser,4152,1492931,4704.428571428572,2.68,11.3,34182
2021-08-16,Interior,1901,362619,2042.142857142857,12.85,19.3,14420
2021-08-16,Northern,254,102741,249.42857142857142,12.77,9.6,1755
2021-08-16,Unknown,3,21904,6.428571428571429,0,10.7,60
2021-08-16,Vancouver Coastal,2836,982190,3006.5714285714284,2.77,10.5,21944
2021-08-16,Vancouver Island,727,329995,853.1428571428571,4.09,15.4,6250
2021-08-17,BC,11542,3303922,10640.57142857143,5.19,16.8,78611
2021-08-17,Fraser,5282,1498213,4614,2.81,16,34182
2021-08-17,Interior,2059,364678,2034,13.14,22.7,14420
2021-08-17,Northern,275,103016,254.85714285714286,13.4,11.7,1755
2021-08-17,Unknown,9,21913,6.571428571428571,0,14.8,60
2021-08-17,Vancouver Coastal,3094,985284,2905.1428571428573,2.88,14.5,21944
2021-08-17,Vancouver Island,823,330818,826,4.5,15.6,6250
2021-08-18,BC,12193,3316115,10600.714285714286,5.52,14.1,78611
2021-08-18,Fraser,5400,1503613,4560.571428571428,3.15,12,34182
2021-08-18,Interior,2439,367117,2064,13.51,24.6,14420
2021-08-18,Northern,202,103218,245.28571428571428,14.85,8.9,1755
2021-08-18,Unknown,5,21918,5.857142857142857,0,33.6,60
2021-08-18,Vancouver Coastal,3203,988487,2902.714285714286,3.02,12.8,21944
2021-08-18,Vancouver Island,944,331762,822.2857142857143,4.64,15.2,6250
2021-08-19,BC,12895,3329010,10670.285714285714,5.38,12.7,78611
2021-08-19,Fraser,5334,1508947,4580.857142857143,3.2,10.9,34182
2021-08-19,Interior,2245,369362,2006.4285714285713,13.02,22.7,14420
2021-08-19,Northern,287,103505,238,13.99,15.7,1755
2021-08-19,Unknown,5,21923,5.571428571428571,0,33,60
2021-08-19,Vancouver Coastal,3978,992465,3006.8571428571427,3.12,11.9,21944
2021-08-19,Vancouver Island,1046,332808,832.5714285714286,4.7,15.2,6250
2021-08-20,BC,12974,3341984,11110.142857142857,5.4,14.2,78611
2021-08-20,Fraser,5533,1514480,4804.428571428572,3.29,12.4,34182
2021-08-20,Interior,2441,371803,2059.1428571428573,12.94,26.2,14420
2021-08-20,Northern,333,103838,251.14285714285714,14.9,16.4,1755
2021-08-20,Unknown,18,21941,6.571428571428571,0,9.8,60
2021-08-20,Vancouver Coastal,3575,996040,3120.5714285714284,3.13,13.2,21944
2021-08-20,Vancouver Island,1074,333882,868.2857142857143,4.62,15,6250
2021-08-21,BC,11066,3353050,11230.142857142857,5.49,13.5,78611
2021-08-21,Fraser,5120,1519600,4883.142857142857,3.38,11.8,34182
2021-08-21,Interior,1695,373498,2060,12.96,21.9,14420
2021-08-21,Northern,256,104094,250.71428571428572,15.1,16.3,1755
2021-08-21,Unknown,17,21958,8.571428571428571,0,5.9,60
2021-08-21,Vancouver Coastal,3038,999078,3134.8571428571427,3.32,13.6,21944
2021-08-21,Vancouver Island,940,334822,892.8571428571429,4.72,15.2,6250
2021-08-22,BC,9659,3362709,11457.42857142857,5.34,13.1,89880
2021-08-22,Fraser,4134,1523734,4993.571428571428,3.3,11.1,38132
2021-08-22,Interior,1618,375116,2056.8571428571427,12.72,25.7,16102
2021-08-22,Northern,141,104235,249.71428571428572,14.47,7.9,2249
2021-08-22,Unknown,7,21965,9.142857142857142,0,12.8,114
2021-08-22,Vancouver Coastal,2827,1001905,3221.5714285714284,3.36,11.5,25097
2021-08-22,Vancouver Island,932,335754,926.5714285714286,4.42,15.4,8186
2021-08-23,BC,10931,3373640,11608.57142857143,5.43,12.7,89880
2021-08-23,Fraser,4168,1527902,4995.857142857143,3.36,11.7,38132
2021-08-23,Interior,2451,377567,2135.4285714285716,12.55,26.1,16102
2021-08-23,Northern,219,104454,244.71428571428572,15.06,11.9,2249
2021-08-23,Unknown,13,21978,10.571428571428571,0,11.6,114
2021-08-23,Vancouver Coastal,3106,1005011,3260.1428571428573,3.45,10.4,25097
2021-08-23,Vancouver Island,974,336728,961.8571428571429,4.71,15.6,8186
2021-08-24,BC,14073,3387713,11970.142857142857,5.35,14.1,89880
2021-08-24,Fraser,6099,1534001,5112.571428571428,3.42,12.4,38132
2021-08-24,Interior,2642,380209,2218.714285714286,11.77,26.5,16102
2021-08-24,Northern,333,104787,253,15.58,9.8,2249
2021-08-24,Unknown,16,21994,11.571428571428571,0,31.9,114
2021-08-24,Vancouver Coastal,3842,1008853,3367,3.42,12,25097
2021-08-24,Vancouver Island,1141,337869,1007.2857142857143,4.94,15.5,8186
2021-08-25,BC,14453,3402166,12293,5.2,15.3,89880
2021-08-25,Fraser,5936,1539937,5189.142857142857,3.27,13.2,38132
2021-08-25,Interior,2828,383037,2274.285714285714,11.03,25.1,16102
2021-08-25,Northern,406,105193,282.14285714285717,16.41,13.5,2249
2021-08-25,Unknown,32,22026,15.428571428571429,0,13.4,114
2021-08-25,Vancouver Coastal,3918,1012771,3469.1428571428573,3.44,14.4,25097
2021-08-25,Vancouver Island,1333,339202,1062.857142857143,5,15.2,8186
2021-08-26,BC,14980,3417146,12590.857142857143,5.38,15.4,89880
2021-08-26,Fraser,6302,1546239,5327.428571428572,3.43,14.1,38132
2021-08-26,Interior,2776,385813,2350.1428571428573,11.27,23.6,16102
2021-08-26,Northern,379,105572,295.2857142857143,16.88,12.1,2249
2021-08-26,Unknown,36,22062,19.857142857142858,0,13.5,114
2021-08-26,Vancouver Coastal,4196,1016967,3500.285714285714,3.55,15.8,25097
2021-08-26,Vancouver Island,1291,340493,1097.857142857143,5.02,15,8186
2021-08-27,BC,12810,3429956,12567.42857142857,5.4,15.3,89880
2021-08-27,Fraser,6091,1552330,5407.142857142857,3.52,13.5,38132
2021-08-27,Interior,2385,388198,2342.1428571428573,11.15,24.3,16102
2021-08-27,Northern,425,105997,308.42857142857144,16.67,15.4,2249
2021-08-27,Unknown,7,22069,18.285714285714285,0,9.6,114
2021-08-27,Vancouver Coastal,3601,1020568,3504,3.59,16.3,25097
2021-08-27,Vancouver Island,301,340794,987.4285714285714,4.98,15.1,8186
2021-08-28,BC,12974,3442930,12840,5.32,18.2,89880
2021-08-28,Fraser,5402,1557732,5447.428571428572,3.56,13.9,38132
2021-08-28,Interior,1402,389600,2300.285714285714,10.96,28.1,16102
2021-08-28,Northern,346,106343,321.2857142857143,16.85,23.3,2249
2021-08-28,Unknown,3,22072,16.285714285714285,0,25.2,114
2021-08-28,Vancouver Coastal,3607,1024175,3585.285714285714,3.49,16.5,25097
2021-08-28,Vancouver Island,2214,343008,1169.4285714285713,4.94,19.2,8186
2021-08-29,BC,10138,3453068,12908.42857142857,5.38,13.6,84962
2021-08-29,Fraser,4143,1561875,5448.714285714285,3.68,12.1,36165
2021-08-29,Interior,1676,391276,2308.5714285714284,10.84,23.4,14885
2021-08-29,Northern,185,106528,327.57142857142856,16.53,10.2,2546
2021-08-29,Unknown,6,22078,16.142857142857142,0,19.5,95
2021-08-29,Vancouver Coastal,2959,1027134,3604.1428571428573,3.51,13.6,22604
2021-08-29,Vancouver Island,1169,344177,1203.2857142857142,5.22,15.2,8667
2021-08-30,BC,9128,3462196,12650.857142857143,5.53,13.1,84962
2021-08-30,Fraser,3823,1565698,5399.428571428572,3.81,12.4,36165
2021-08-30,Interior,2022,393298,2247.285714285714,10.97,17.8,14885
2021-08-30,Northern,280,106808,336.2857142857143,17.2,11,2546
2021-08-30,Unknown,21,22099,17.285714285714285,0,21.1,95
2021-08-30,Vancouver Coastal,2071,1029205,3456.285714285714,3.6,12.1,22604
2021-08-30,Vancouver Island,911,345088,1194.2857142857142,5.37,15,8667
2021-08-31,BC,12957,3475153,12491.42857142857,5.76,15.2,84962
2021-08-31,Fraser,5729,1571427,5346.571428571428,4.02,15.6,36165
2021-08-31,Interior,2297,395595,2198,11.5,20.8,14885
2021-08-31,Northern,449,107257,352.85714285714283,18.34,13.3,2546
2021-08-31,Unknown,14,22113,17,0,6.4,95
2021-08-31,Vancouver Coastal,3265,1032470,3373.8571428571427,3.63,14.2,22604
2021-08-31,Vancouver Island,1203,346291,1203.142857142857,5.31,14.9,8667
2021-09-01,BC,15378,3490531,12623.57142857143,5.81,15,84962
2021-09-01,Fraser,6670,1578097,5451.428571428572,4.2,13.6,36165
2021-09-01,Interior,2498,398093,2150.8571428571427,11.6,23.4,14885
2021-09-01,Northern,481,107738,363.57142857142856,18.9,16.8,2546
2021-09-01,Unknown,26,22139,16.142857142857142,0,15,95
2021-09-01,Vancouver Coastal,4126,1036596,3403.5714285714284,3.54,16.8,22604
2021-09-01,Vancouver Island,1577,347868,1238,5.18,14.7,8667
2021-09-02,BC,13107,3503638,12356,5.7,13.7,84962
2021-09-02,Fraser,5337,1583434,5313.571428571428,4.26,12.6,36165
2021-09-02,Interior,2202,400295,2068.8571428571427,11.23,20.4,14885
2021-09-02,Northern,446,108184,373.14285714285717,19.53,15.2,2546
2021-09-02,Unknown,17,22156,13.428571428571429,0,33.1,95
2021-09-02,Vancouver Coastal,3598,1040194,3318.1428571428573,3.31,13.6,22604
2021-09-02,Vancouver Island,1507,349375,1268.857142857143,4.95,15.1,8667
2021-09-03,BC,11969,3515607,12235.857142857143,5.74,15.1,84962
2021-09-03,Fraser,4885,1588319,5141.285714285715,4.34,14.4,36165
2021-09-03,Interior,2176,402471,2039,11.07,22,14885
2021-09-03,Northern,428,108612,373.57142857142856,20.23,16.2,2546
2021-09-03,Unknown,7,22163,13.428571428571429,0,24.1,95
2021-09-03,Vancouver Coastal,3275,1043469,3271.5714285714284,3.26,14.6,22604
2021-09-03,Vancouver Island,1198,350573,1397,5,14.8,8667
2021-09-04,BC,12285,3527892,12137.42857142857,5.87,14.8,84962
2021-09-04,Fraser,5578,1593897,5166.428571428572,4.44,13.5,36165
2021-09-04,Interior,2014,404485,2126.4285714285716,11.27,21.2,14885
2021-09-04,Northern,277,108889,363.7142857142857,19.8,26.2,2546
2021-09-04,Unknown,4,22167,13.571428571428571,0,20.8,95
2021-09-04,Vancouver Coastal,3310,1046779,3229.1428571428573,3.33,16.6,22604
2021-09-04,Vancouver Island,1102,351675,1238.142857142857,5.15,14.8,8667
2021-09-05,BC,10094,3537986,12131.142857142857,5.96,13.8,80600
2021-09-05,Fraser,4395,1598292,5202.428571428572,4.4,12,34669
2021-09-05,Interior,1467,405952,2096.5714285714284,11.39,21.8,13416
2021-09-05,Northern,419,109308,397.14285714285717,22.19,16.3,3128
2021-09-05,Unknown,6,22173,13.571428571428571,0,55.6,136
2021-09-05,Vancouver Coastal,2675,1049454,3188.5714285714284,3.32,12.9,21433
2021-09-05,Vancouver Island,1132,352807,1232.857142857143,4.94,15.5,7818
2021-09-06,BC,8809,3546795,12085.57142857143,5.94,12.7,80600
2021-09-06,Fraser,3815,1602107,5201.285714285715,4.39,11.7,34669
2021-09-06,Interior,1447,407399,2014.4285714285713,11.57,21.8,13416
2021-09-06,Northern,345,109653,406.42857142857144,22.25,12.7,3128
2021-09-06,Unknown,11,22184,12.142857142857142,0,19.6,136
2021-09-06,Vancouver Coastal,2346,1051800,3227.8571428571427,3.32,13,21433
2021-09-06,Vancouver Island,845,353652,1223.4285714285713,4.78,15.3,7818
2021-09-07,BC,9253,3556048,11556.42857142857,6.07,12.8,80600
2021-09-07,Fraser,3722,1605829,4914.571428571428,4.53,11.9,34669
2021-09-07,Interior,1976,409375,1968.5714285714287,11.33,15.4,13416
2021-09-07,Northern,302,109955,385.42857142857144,22.16,8.3,3128
2021-09-07,Unknown,25,22209,13.714285714285714,0,18.5,136
2021-09-07,Vancouver Coastal,2254,1054054,3083.4285714285716,3.46,12.1,21433
2021-09-07,Vancouver Island,974,354626,1190.7142857142858,5.3,15.5,7818
2021-09-08,BC,13045,3569093,11223.142857142857,6.28,14.4,80600
2021-09-08,Fraser,5864,1611693,4799.428571428572,4.58,12.9,34669
2021-09-08,Interior,2295,411670,1939.5714285714287,11.65,21.9,13416
2021-09-08,Northern,392,110347,372.7142857142857,22.96,13.2,3128
2021-09-08,Unknown,23,22232,13.285714285714286,0,26.8,136
2021-09-08,Vancouver Coastal,3328,1057382,2969.4285714285716,3.61,17,21433
2021-09-08,Vancouver Island,1143,355769,1128.7142857142858,5.81,15,7818
2021-09-09,BC,14468,3583561,11417.57142857143,6.34,16.7,80600
2021-09-09,Fraser,6239,1617932,4928.285714285715,4.55,15.8,34669
2021-09-09,Interior,2439,414109,1973.4285714285713,11.65,20.1,13416
2021-09-09,Northern,556,110903,388.42857142857144,22.51,22.8,3128
2021-09-09,Unknown,32,22264,15.428571428571429,0,23.2,136
2021-09-09,Vancouver Coastal,3819,1061201,3001,3.69,17,21433
2021-09-09,Vancouver Island,1383,357152,1111,6.47,15,7818
2021-09-10,BC,13442,3597003,11628,6.46,14.4,80600
2021-09-10,Fraser,5605,1623537,5031.142857142857,4.66,13.4,34669
2021-09-10,Interior,2014,416123,1950.2857142857142,11.59,19.7,13416
2021-09-10,Northern,619,111522,415.7142857142857,22.58,17.5,3128
2021-09-10,Unknown,24,22288,17.857142857142858,0,29.5,136
2021-09-10,Vancouver Coastal,3850,1065051,3083.1428571428573,3.83,14.4,21433
2021-09-10,Vancouver Island,1330,358482,1129.857142857143,6.95,14.9,7818
2021-09-11,BC,11489,3608492,11514.285714285714,6.52,14,80600
2021-09-11,Fraser,5029,1628566,4952.714285714285,4.74,12.3,34669
2021-09-11,Interior,1778,417901,1916.5714285714287,11.46,22.5,13416
2021-09-11,Northern,495,112017,446.85714285714283,22.99,21.8,3128
2021-09-11,Unknown,15,22303,19.428571428571427,0,42.6,136
2021-09-11,Vancouver Coastal,3161,1068212,3061.8571428571427,3.7,14.7,21433
2021-09-11,Vancouver Island,1011,359493,1116.857142857143,7.12,14.4,7818
2021-09-12,BC,9348,3617840,11407.714285714286,6.5,13.8,85137
2021-09-12,Fraser,3690,1632256,4852,4.84,12.8,36149
2021-09-12,Interior,1510,419411,1922.7142857142858,11.08,15.2,14100
2021-09-12,Northern,354,112371,437.57142857142856,21.61,14.7,4048
2021-09-12,Unknown,10,22313,20,0,39.5,156
2021-09-12,Vancouver Coastal,2709,1070921,3066.714285714286,3.8,13.4,22080
2021-09-12,Vancouver Island,1075,360568,1108.7142857142858,7.46,15.4,8604
2021-09-13,BC,10099,3627939,11592,6.44,12.2,85137
2021-09-13,Fraser,4394,1636650,4934.714285714285,4.93,12,36149
2021-09-13,Interior,1767,421178,1968.4285714285713,10.49,13.3,14100
2021-09-13,Northern,391,112762,444.14285714285717,21.61,10.2,4048
2021-09-13,Unknown,21,22334,21.428571428571427,0,14.9,156
2021-09-13,Vancouver Coastal,2616,1073537,3105.285714285714,3.69,11,22080
2021-09-13,Vancouver Island,910,361478,1118,7.64,14.8,8604
2021-09-14,BC,12989,3640928,12125.714285714286,6.13,14.6,85137
2021-09-14,Fraser,5648,1642298,5209.857142857143,4.74,13.3,36149
2021-09-14,Interior,2280,423458,2011.857142857143,10.1,21.2,14100
2021-09-14,Northern,310,113072,445.2857142857143,21.72,17.2,4048
2021-09-14,Unknown,41,22375,23.714285714285715,0,25.3,156
2021-09-14,Vancouver Coastal,3530,1077067,3287.5714285714284,3.48,14.1,22080
2021-09-14,Vancouver Island,1180,362658,1147.4285714285713,7.15,15,8604
2021-09-15,BC,13837,3654765,12238.857142857143,5.92,14.7,85137
2021-09-15,Fraser,5958,1648256,5223.285714285715,4.61,13.4,36149
2021-09-15,Interior,2327,425785,2016.4285714285713,9.67,21.8,14100
2021-09-15,Northern,493,113565,459.7142857142857,20.79,24.9,4048
2021-09-15,Unknown,35,22410,25.428571428571427,0,32.1,156
2021-09-15,Vancouver Coastal,3652,1080719,3333.8571428571427,3.32,14.9,22080
2021-09-15,Vancouver Island,1372,364030,1180.142857142857,6.91,14.9,8604
2021-09-16,BC,13349,3668114,12079,5.92,15.4,85137
2021-09-16,Fraser,5537,1653793,5123,4.64,13.6,36149
2021-09-16,Interior,2306,428091,1997.4285714285713,9.32,23.5,14100
2021-09-16,Northern,896,114461,508.2857142857143,20.29,32.8,4048
2021-09-16,Unknown,26,22436,24.571428571428573,0,25.4,156
2021-09-16,Vancouver Coastal,3214,1083933,3247.4285714285716,3.27,14.6,22080
2021-09-16,Vancouver Island,1370,365400,1178.2857142857142,6.86,15,8604
2021-09-17,BC,12791,3680905,11986,5.71,16.2,85137
2021-09-17,Fraser,4983,1658776,5034.142857142857,4.46,17.5,36149
2021-09-17,Interior,2189,430280,2022.4285714285713,8.79,22.7,14100
2021-09-17,Northern,875,115336,544.8571428571429,19.09,25.6,4048
2021-09-17,Unknown,20,22456,24,0,25.7,156
2021-09-17,Vancouver Coastal,3342,1087275,3174.8571428571427,3.06,14,22080
2021-09-17,Vancouver Island,1382,366782,1185.7142857142858,6.78,15.2,8604
2021-09-18,BC,12724,3693629,12162.42857142857,5.61,17.5,85137
2021-09-18,Fraser,5939,1664715,5164.142857142857,4.42,18.1,36149
2021-09-18,Interior,1721,432001,2014.2857142857142,8.19,25.9,14100
2021-09-18,Northern,729,116065,578.2857142857143,19.02,26.8,4048
2021-09-18,Unknown,3,22459,22.285714285714285,0,45.2,156
2021-09-18,Vancouver Coastal,3017,1090292,3154.285714285714,3.09,15.7,22080
2021-09-18,Vancouver Island,1315,368097,1229.142857142857,6.53,14.9,8604
2021-09-19,BC,9775,3703404,12223.42857142857,5.49,18.5,98578
2021-09-19,Fraser,3719,1668434,5168.285714285715,4.35,22.2,43172
2021-09-19,Interior,1507,433508,2013.857142857143,7.99,26.3,16324
2021-09-19,Northern,486,116551,597.1428571428571,18.71,15.1,5077
2021-09-19,Unknown,6,22465,21.714285714285715,0,38.4,187
2021-09-19,Vancouver Coastal,2979,1093271,3192.8571428571427,2.94,16.4,23815
2021-09-19,Vancouver Island,1078,369175,1229.5714285714287,6.37,15.3,10003
2021-09-20,BC,10301,3713705,12252.285714285714,5.43,17.8,98578
2021-09-20,Fraser,3785,1672219,5081.285714285715,4.3,22.5,43172
