"date","phu_name","phu_num","outbreak_group","number_ongoing_outbreaks"
"2020-11-05","HALTON REGION",2236,"2 Congregate Living",3
"2020-11-05","HALTON REGION",2236,"3 Education",1
"2020-11-05","HALTON REGION",2236,"4 Workplace",1
"2020-11-05","HALTON REGION",2236,"5 Recreational",2
"2020-11-05","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",1
"2020-11-05","HURON PERTH",5183,"1 Congregate Care",2
"2020-11-05","HURON PERTH",5183,"4 Workplace",1
"2020-11-05","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",1
"2020-11-05","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",1
"2020-11-05","LAMBTON COUNTY",2242,"1 Congregate Care",1
"2020-11-05","LAMBTON COUNTY",2242,"4 Workplace",1
"2020-11-05","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"1 Congregate Care",2
"2020-11-05","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",1
"2020-11-05","MIDDLESEX-LONDON",2244,"1 Congregate Care",9
"2020-11-05","MIDDLESEX-LONDON",2244,"2 Congregate Living",1
"2020-11-05","MIDDLESEX-LONDON",2244,"3 Education",1
"2020-11-05","MIDDLESEX-LONDON",2244,"4 Workplace",1
"2020-11-05","MIDDLESEX-LONDON",2244,"5 Recreational",4
"2020-11-05","NIAGARA REGION",2246,"1 Congregate Care",4
"2020-11-05","NIAGARA REGION",2246,"3 Education",2
"2020-11-05","NIAGARA REGION",2246,"4 Workplace",3
"2020-11-05","NIAGARA REGION",2246,"5 Recreational",1
"2020-11-05","NIAGARA REGION",2246,"6 Other/Unknown",3
"2020-11-05","NORTHWESTERN",2249,"1 Congregate Care",1
"2020-11-05","NORTHWESTERN",2249,"3 Education",1
"2020-11-05","OXFORD ELGIN-ST.THOMAS",4913,"6 Other/Unknown",1
"2020-11-05","PEEL REGION",2253,"1 Congregate Care",13
"2020-11-05","PEEL REGION",2253,"2 Congregate Living",11
"2020-11-05","PEEL REGION",2253,"3 Education",31
"2020-11-05","PEEL REGION",2253,"4 Workplace",67
"2020-11-05","PEEL REGION",2253,"5 Recreational",10
"2020-11-05","PEEL REGION",2253,"6 Other/Unknown",3
"2020-11-05","PETERBOROUGH COUNTY-CITY",2255,"1 Congregate Care",1
"2020-11-05","PORCUPINE",2256,"4 Workplace",1
"2020-11-05","RENFREW COUNTY AND DISTRICT",2257,"1 Congregate Care",5
"2020-11-05","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",1
"2020-11-05","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",5
"2020-11-05","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",1
"2020-11-05","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",3
"2020-11-05","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",2
"2020-11-05","SIMCOE MUSKOKA DISTRICT",2260,"5 Recreational",1
"2020-11-05","SIMCOE MUSKOKA DISTRICT",2260,"6 Other/Unknown",1
"2020-11-05","SUDBURY AND DISTRICT",2261,"3 Education",1
"2020-11-05","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2020-11-05","TIMISKAMING",2263,"6 Other/Unknown",1
"2020-11-05","TORONTO",3895,"1 Congregate Care",37
"2020-11-05","TORONTO",3895,"2 Congregate Living",20
"2020-11-05","TORONTO",3895,"3 Education",20
"2020-11-05","TORONTO",3895,"4 Workplace",19
"2020-11-05","TORONTO",3895,"5 Recreational",6
"2020-11-05","TORONTO",3895,"6 Other/Unknown",2
"2020-11-05","WATERLOO REGION",2265,"1 Congregate Care",2
"2020-11-05","WATERLOO REGION",2265,"3 Education",5
"2020-11-05","WATERLOO REGION",2265,"4 Workplace",2
"2020-11-05","WATERLOO REGION",2265,"5 Recreational",1
"2020-11-05","WATERLOO REGION",2265,"6 Other/Unknown",1
"2020-11-05","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",3
"2020-11-05","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",1
"2020-11-05","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",1
"2020-11-05","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",5
"2020-11-05","WELLINGTON-DUFFERIN-GUELPH",2266,"5 Recreational",1
"2020-11-05","WELLINGTON-DUFFERIN-GUELPH",2266,"6 Other/Unknown",1
"2020-11-05","WINDSOR-ESSEX COUNTY",2268,"1 Congregate Care",6
"2020-11-05","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",3
"2020-11-05","WINDSOR-ESSEX COUNTY",2268,"5 Recreational",1
"2020-11-05","YORK REGION",2270,"1 Congregate Care",9
"2020-11-05","YORK REGION",2270,"2 Congregate Living",4
"2020-11-05","YORK REGION",2270,"3 Education",19
"2020-11-05","YORK REGION",2270,"4 Workplace",22
"2020-11-05","YORK REGION",2270,"5 Recreational",7
"2020-11-06","BRANT COUNTY",2227,"1 Congregate Care",1
"2020-11-06","BRANT COUNTY",2227,"4 Workplace",3
"2020-11-06","CHATHAM-KENT",2240,"2 Congregate Living",1
"2020-11-06","CHATHAM-KENT",2240,"4 Workplace",1
"2020-11-06","CHATHAM-KENT",2240,"5 Recreational",1
"2020-11-06","CITY OF HAMILTON",2237,"1 Congregate Care",7
"2020-11-06","CITY OF HAMILTON",2237,"2 Congregate Living",1
"2020-11-06","CITY OF HAMILTON",2237,"3 Education",2
"2020-11-06","CITY OF HAMILTON",2237,"4 Workplace",3
"2020-11-06","CITY OF HAMILTON",2237,"5 Recreational",1
"2020-11-06","CITY OF HAMILTON",2237,"6 Other/Unknown",2
"2020-11-06","CITY OF OTTAWA",2251,"1 Congregate Care",27
"2020-11-06","CITY OF OTTAWA",2251,"2 Congregate Living",6
"2020-11-06","CITY OF OTTAWA",2251,"3 Education",6
"2020-11-06","CITY OF OTTAWA",2251,"4 Workplace",3
"2020-11-06","DURHAM REGION",2230,"1 Congregate Care",2
"2020-11-06","DURHAM REGION",2230,"2 Congregate Living",2
"2020-11-06","DURHAM REGION",2230,"3 Education",1
"2020-11-06","DURHAM REGION",2230,"4 Workplace",2
"2020-11-06","DURHAM REGION",2230,"5 Recreational",1
"2020-11-06","DURHAM REGION",2230,"6 Other/Unknown",1
"2020-11-06","EASTERN ONTARIO",2258,"1 Congregate Care",3
"2020-11-06","EASTERN ONTARIO",2258,"3 Education",4
"2020-11-06","GREY BRUCE",2233,"1 Congregate Care",1
"2020-11-06","HALDIMAND-NORFOLK",2234,"1 Congregate Care",2
"2020-11-06","HALDIMAND-NORFOLK",2234,"4 Workplace",1
"2020-11-06","HALDIMAND-NORFOLK",2234,"6 Other/Unknown",2
"2020-11-06","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2020-11-06","HALTON REGION",2236,"1 Congregate Care",7
"2020-11-06","HALTON REGION",2236,"2 Congregate Living",3
"2020-11-06","HALTON REGION",2236,"3 Education",2
"2020-11-06","HALTON REGION",2236,"4 Workplace",1
"2020-11-06","HALTON REGION",2236,"5 Recreational",2
"2020-11-06","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",1
"2020-11-06","HURON PERTH",5183,"1 Congregate Care",2
"2020-11-06","HURON PERTH",5183,"4 Workplace",1
"2020-11-06","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",1
"2020-11-06","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",1
"2020-11-06","LAMBTON COUNTY",2242,"1 Congregate Care",1
"2020-11-06","LAMBTON COUNTY",2242,"4 Workplace",1
"2020-11-06","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"1 Congregate Care",2
"2020-11-06","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",1
"2020-11-06","MIDDLESEX-LONDON",2244,"1 Congregate Care",9
"2020-11-06","MIDDLESEX-LONDON",2244,"2 Congregate Living",1
"2020-11-06","MIDDLESEX-LONDON",2244,"3 Education",1
"2020-11-06","MIDDLESEX-LONDON",2244,"4 Workplace",1
"2020-11-06","MIDDLESEX-LONDON",2244,"5 Recreational",4
"2020-11-06","NIAGARA REGION",2246,"1 Congregate Care",6
"2020-11-06","NIAGARA REGION",2246,"2 Congregate Living",2
"2020-11-06","NIAGARA REGION",2246,"3 Education",2
"2020-11-06","NIAGARA REGION",2246,"4 Workplace",3
"2020-11-06","NIAGARA REGION",2246,"5 Recreational",1
"2020-11-06","NIAGARA REGION",2246,"6 Other/Unknown",3
"2020-11-06","NORTHWESTERN",2249,"1 Congregate Care",1
"2020-11-06","NORTHWESTERN",2249,"3 Education",1
"2020-11-06","OXFORD ELGIN-ST.THOMAS",4913,"6 Other/Unknown",1
"2020-11-06","PEEL REGION",2253,"1 Congregate Care",14
"2020-11-06","PEEL REGION",2253,"2 Congregate Living",13
"2020-11-06","PEEL REGION",2253,"3 Education",33
"2020-11-06","PEEL REGION",2253,"4 Workplace",69
"2020-11-06","PEEL REGION",2253,"5 Recreational",10
"2020-11-06","PEEL REGION",2253,"6 Other/Unknown",3
"2020-11-06","PETERBOROUGH COUNTY-CITY",2255,"1 Congregate Care",1
"2020-11-06","PORCUPINE",2256,"4 Workplace",1
"2020-11-06","RENFREW COUNTY AND DISTRICT",2257,"1 Congregate Care",5
"2020-11-06","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",1
"2020-11-06","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",6
"2020-11-06","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",1
"2020-11-06","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",3
"2020-11-06","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",2
"2020-11-06","SIMCOE MUSKOKA DISTRICT",2260,"5 Recreational",1
"2020-11-06","SIMCOE MUSKOKA DISTRICT",2260,"6 Other/Unknown",1
"2020-11-06","SUDBURY AND DISTRICT",2261,"3 Education",1
"2020-11-06","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2020-11-06","TIMISKAMING",2263,"6 Other/Unknown",1
"2020-11-06","TORONTO",3895,"1 Congregate Care",40
"2020-11-06","TORONTO",3895,"2 Congregate Living",20
"2020-11-06","TORONTO",3895,"3 Education",18
"2020-11-06","TORONTO",3895,"4 Workplace",19
"2020-11-06","TORONTO",3895,"5 Recreational",6
"2020-11-06","TORONTO",3895,"6 Other/Unknown",2
"2020-11-06","WATERLOO REGION",2265,"1 Congregate Care",2
"2020-11-06","WATERLOO REGION",2265,"3 Education",5
"2020-11-06","WATERLOO REGION",2265,"4 Workplace",2
"2020-11-06","WATERLOO REGION",2265,"5 Recreational",1
"2020-11-06","WATERLOO REGION",2265,"6 Other/Unknown",1
"2020-11-06","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",4
"2020-11-06","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",1
"2020-11-06","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",1
"2020-11-06","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",5
"2020-11-06","WELLINGTON-DUFFERIN-GUELPH",2266,"5 Recreational",1
"2020-11-06","WELLINGTON-DUFFERIN-GUELPH",2266,"6 Other/Unknown",1
"2020-11-06","WINDSOR-ESSEX COUNTY",2268,"1 Congregate Care",6
"2020-11-06","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",3
"2020-11-06","WINDSOR-ESSEX COUNTY",2268,"5 Recreational",1
"2020-11-06","YORK REGION",2270,"1 Congregate Care",9
"2020-11-06","YORK REGION",2270,"2 Congregate Living",3
"2020-11-06","YORK REGION",2270,"3 Education",19
"2020-11-06","YORK REGION",2270,"4 Workplace",21
"2020-11-06","YORK REGION",2270,"5 Recreational",7
"2020-11-06","YORK REGION",2270,"6 Other/Unknown",1
"2020-11-07","BRANT COUNTY",2227,"1 Congregate Care",1
"2020-11-07","BRANT COUNTY",2227,"4 Workplace",2
"2020-11-07","BRANT COUNTY",2227,"5 Recreational",1
"2020-11-07","CHATHAM-KENT",2240,"2 Congregate Living",1
"2020-11-07","CHATHAM-KENT",2240,"4 Workplace",1
"2020-11-07","CHATHAM-KENT",2240,"5 Recreational",1
"2020-11-07","CITY OF HAMILTON",2237,"1 Congregate Care",8
"2020-11-07","CITY OF HAMILTON",2237,"2 Congregate Living",1
"2020-11-07","CITY OF HAMILTON",2237,"3 Education",1
"2020-11-07","CITY OF HAMILTON",2237,"4 Workplace",1
"2020-11-07","CITY OF HAMILTON",2237,"5 Recreational",2
"2020-11-07","CITY OF HAMILTON",2237,"6 Other/Unknown",2
"2020-11-07","CITY OF OTTAWA",2251,"1 Congregate Care",27
"2020-11-07","CITY OF OTTAWA",2251,"2 Congregate Living",5
"2020-11-07","CITY OF OTTAWA",2251,"3 Education",8
"2020-11-07","CITY OF OTTAWA",2251,"4 Workplace",3
"2020-11-07","CITY OF OTTAWA",2251,"6 Other/Unknown",1
"2020-11-07","DURHAM REGION",2230,"1 Congregate Care",2
"2020-11-07","DURHAM REGION",2230,"2 Congregate Living",2
"2020-11-07","DURHAM REGION",2230,"3 Education",1
"2020-11-07","DURHAM REGION",2230,"4 Workplace",2
"2020-11-07","DURHAM REGION",2230,"5 Recreational",1
"2020-11-07","DURHAM REGION",2230,"6 Other/Unknown",1
"2020-11-07","EASTERN ONTARIO",2258,"1 Congregate Care",2
"2020-11-07","EASTERN ONTARIO",2258,"3 Education",3
"2020-11-07","GREY BRUCE",2233,"1 Congregate Care",1
"2020-11-07","HALDIMAND-NORFOLK",2234,"1 Congregate Care",2
"2020-11-07","HALDIMAND-NORFOLK",2234,"4 Workplace",2
"2020-11-07","HALDIMAND-NORFOLK",2234,"6 Other/Unknown",1
"2020-11-07","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2020-11-07","HALTON REGION",2236,"1 Congregate Care",8
"2020-11-07","HALTON REGION",2236,"2 Congregate Living",3
"2020-11-07","HALTON REGION",2236,"3 Education",2
"2020-11-07","HALTON REGION",2236,"4 Workplace",1
"2020-11-07","HALTON REGION",2236,"5 Recreational",2
"2020-11-07","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",1
"2020-11-07","HURON PERTH",5183,"1 Congregate Care",2
"2020-11-07","HURON PERTH",5183,"4 Workplace",1
"2020-11-07","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",1
"2020-11-07","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",1
"2020-11-07","LAMBTON COUNTY",2242,"1 Congregate Care",1
"2020-11-07","LAMBTON COUNTY",2242,"4 Workplace",1
"2020-11-07","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"1 Congregate Care",2
"2020-11-07","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",1
"2020-11-07","MIDDLESEX-LONDON",2244,"1 Congregate Care",9
"2020-11-07","MIDDLESEX-LONDON",2244,"2 Congregate Living",1
"2020-11-07","MIDDLESEX-LONDON",2244,"3 Education",1
"2020-11-07","MIDDLESEX-LONDON",2244,"4 Workplace",1
"2020-11-07","MIDDLESEX-LONDON",2244,"5 Recreational",4
"2020-11-07","NIAGARA REGION",2246,"1 Congregate Care",7
"2020-11-07","NIAGARA REGION",2246,"2 Congregate Living",3
"2020-11-07","NIAGARA REGION",2246,"3 Education",2
"2020-11-07","NIAGARA REGION",2246,"4 Workplace",6
"2020-11-07","NIAGARA REGION",2246,"5 Recreational",1
"2020-11-07","NORTHWESTERN",2249,"1 Congregate Care",1
"2020-11-07","NORTHWESTERN",2249,"3 Education",1
"2020-11-07","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",1
"2020-11-07","PEEL REGION",2253,"1 Congregate Care",14
"2020-11-07","PEEL REGION",2253,"2 Congregate Living",14
"2020-11-07","PEEL REGION",2253,"3 Education",36
"2020-11-07","PEEL REGION",2253,"4 Workplace",71
"2020-11-07","PEEL REGION",2253,"5 Recreational",10
"2020-11-07","PEEL REGION",2253,"6 Other/Unknown",2
"2020-11-07","PETERBOROUGH COUNTY-CITY",2255,"1 Congregate Care",1
"2020-11-07","PORCUPINE",2256,"4 Workplace",1
"2020-11-07","RENFREW COUNTY AND DISTRICT",2257,"1 Congregate Care",3
"2020-11-07","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",1
"2020-11-07","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",7
"2020-11-07","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",1
"2020-11-07","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",3
"2020-11-07","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",4
"2020-11-07","SIMCOE MUSKOKA DISTRICT",2260,"5 Recreational",1
"2020-11-07","SUDBURY AND DISTRICT",2261,"3 Education",1
"2020-11-07","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2020-11-07","TIMISKAMING",2263,"4 Workplace",1
"2020-11-07","TORONTO",3895,"1 Congregate Care",43
"2020-11-07","TORONTO",3895,"2 Congregate Living",19
"2020-11-07","TORONTO",3895,"3 Education",20
"2020-11-07","TORONTO",3895,"4 Workplace",20
"2020-11-07","TORONTO",3895,"5 Recreational",5
"2020-11-07","TORONTO",3895,"6 Other/Unknown",2
"2020-11-07","WATERLOO REGION",2265,"1 Congregate Care",3
"2020-11-07","WATERLOO REGION",2265,"3 Education",6
"2020-11-07","WATERLOO REGION",2265,"4 Workplace",3
"2020-11-07","WATERLOO REGION",2265,"5 Recreational",2
"2020-11-07","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",5
"2020-11-07","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",1
"2020-11-07","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",1
"2020-11-07","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",6
"2020-11-07","WELLINGTON-DUFFERIN-GUELPH",2266,"5 Recreational",1
"2020-11-07","WINDSOR-ESSEX COUNTY",2268,"1 Congregate Care",6
"2020-11-07","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",3
"2020-11-07","WINDSOR-ESSEX COUNTY",2268,"5 Recreational",1
"2020-11-07","YORK REGION",2270,"1 Congregate Care",9
"2020-11-07","YORK REGION",2270,"2 Congregate Living",3
"2020-11-07","YORK REGION",2270,"3 Education",25
"2020-11-07","YORK REGION",2270,"4 Workplace",23
"2020-11-07","YORK REGION",2270,"5 Recreational",7
"2020-11-07","YORK REGION",2270,"6 Other/Unknown",3
"2020-11-08","BRANT COUNTY",2227,"1 Congregate Care",1
"2020-11-08","BRANT COUNTY",2227,"4 Workplace",2
"2020-11-08","BRANT COUNTY",2227,"5 Recreational",1
"2020-11-08","CHATHAM-KENT",2240,"2 Congregate Living",1
"2020-11-08","CHATHAM-KENT",2240,"4 Workplace",1
"2020-11-08","CHATHAM-KENT",2240,"5 Recreational",1
"2020-11-08","CITY OF HAMILTON",2237,"1 Congregate Care",10
"2020-11-08","CITY OF HAMILTON",2237,"2 Congregate Living",2
"2020-11-08","CITY OF HAMILTON",2237,"3 Education",1
"2020-11-08","CITY OF HAMILTON",2237,"4 Workplace",1
"2020-11-08","CITY OF HAMILTON",2237,"5 Recreational",2
"2020-11-08","CITY OF HAMILTON",2237,"6 Other/Unknown",2
"2020-11-08","CITY OF OTTAWA",2251,"1 Congregate Care",29
"2020-11-08","CITY OF OTTAWA",2251,"2 Congregate Living",4
"2020-11-08","CITY OF OTTAWA",2251,"3 Education",7
"2020-11-08","CITY OF OTTAWA",2251,"4 Workplace",2
"2020-11-08","CITY OF OTTAWA",2251,"6 Other/Unknown",1
"2020-11-08","DURHAM REGION",2230,"1 Congregate Care",2
"2020-11-08","DURHAM REGION",2230,"2 Congregate Living",2
"2020-11-08","DURHAM REGION",2230,"3 Education",1
"2020-11-08","DURHAM REGION",2230,"4 Workplace",2
"2020-11-08","DURHAM REGION",2230,"5 Recreational",1
"2020-11-08","DURHAM REGION",2230,"6 Other/Unknown",1
"2020-11-08","EASTERN ONTARIO",2258,"1 Congregate Care",2
"2020-11-08","EASTERN ONTARIO",2258,"3 Education",4
"2020-11-08","GREY BRUCE",2233,"1 Congregate Care",1
"2020-11-08","HALDIMAND-NORFOLK",2234,"1 Congregate Care",2
"2020-11-08","HALDIMAND-NORFOLK",2234,"4 Workplace",2
"2020-11-08","HALDIMAND-NORFOLK",2234,"6 Other/Unknown",1
"2020-11-08","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2020-11-08","HALTON REGION",2236,"1 Congregate Care",7
"2020-11-08","HALTON REGION",2236,"2 Congregate Living",2
"2020-11-08","HALTON REGION",2236,"3 Education",2
"2020-11-08","HALTON REGION",2236,"4 Workplace",1
"2020-11-08","HALTON REGION",2236,"5 Recreational",2
"2020-11-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",1
"2020-11-08","HURON PERTH",5183,"1 Congregate Care",2
"2020-11-08","HURON PERTH",5183,"4 Workplace",1
"2020-11-08","HURON PERTH",5183,"6 Other/Unknown",1
"2020-11-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",1
"2020-11-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",1
"2020-11-08","LAMBTON COUNTY",2242,"1 Congregate Care",1
"2020-11-08","LAMBTON COUNTY",2242,"4 Workplace",1
"2020-11-08","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"1 Congregate Care",2
"2020-11-08","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",1
"2020-11-08","MIDDLESEX-LONDON",2244,"1 Congregate Care",5
"2020-11-08","MIDDLESEX-LONDON",2244,"2 Congregate Living",1
"2020-11-08","MIDDLESEX-LONDON",2244,"3 Education",1
"2020-11-08","MIDDLESEX-LONDON",2244,"4 Workplace",1
"2020-11-08","MIDDLESEX-LONDON",2244,"5 Recreational",4
"2020-11-08","NIAGARA REGION",2246,"1 Congregate Care",6
"2020-11-08","NIAGARA REGION",2246,"2 Congregate Living",3
"2020-11-08","NIAGARA REGION",2246,"3 Education",2
"2020-11-08","NIAGARA REGION",2246,"4 Workplace",5
"2020-11-08","NORTHWESTERN",2249,"1 Congregate Care",1
"2020-11-08","NORTHWESTERN",2249,"3 Education",1
"2020-11-08","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",1
"2020-11-08","PEEL REGION",2253,"1 Congregate Care",14
"2020-11-08","PEEL REGION",2253,"2 Congregate Living",14
"2020-11-08","PEEL REGION",2253,"3 Education",37
"2020-11-08","PEEL REGION",2253,"4 Workplace",71
"2020-11-08","PEEL REGION",2253,"5 Recreational",10
"2020-11-08","PEEL REGION",2253,"6 Other/Unknown",3
"2020-11-08","PETERBOROUGH COUNTY-CITY",2255,"1 Congregate Care",1
"2020-11-08","PORCUPINE",2256,"4 Workplace",1
"2020-11-08","RENFREW COUNTY AND DISTRICT",2257,"1 Congregate Care",3
"2020-11-08","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",1
"2020-11-08","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",6
"2020-11-08","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",2
"2020-11-08","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",3
"2020-11-08","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",4
"2020-11-08","SIMCOE MUSKOKA DISTRICT",2260,"5 Recreational",1
"2020-11-08","SUDBURY AND DISTRICT",2261,"3 Education",1
"2020-11-08","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2020-11-08","THUNDER BAY DISTRICT",2262,"2 Congregate Living",1
"2020-11-08","TIMISKAMING",2263,"4 Workplace",1
"2020-11-08","TORONTO",3895,"1 Congregate Care",43
"2020-11-08","TORONTO",3895,"2 Congregate Living",16
"2020-11-08","TORONTO",3895,"3 Education",19
"2020-11-08","TORONTO",3895,"4 Workplace",18
"2020-11-08","TORONTO",3895,"5 Recreational",5
"2020-11-08","TORONTO",3895,"6 Other/Unknown",2
"2020-11-08","WATERLOO REGION",2265,"1 Congregate Care",3
"2020-11-08","WATERLOO REGION",2265,"3 Education",6
"2020-11-08","WATERLOO REGION",2265,"4 Workplace",3
"2020-11-08","WATERLOO REGION",2265,"5 Recreational",2
"2020-11-08","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",5
"2020-11-08","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",1
"2020-11-08","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",2
"2020-11-08","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",6
"2020-11-08","WELLINGTON-DUFFERIN-GUELPH",2266,"5 Recreational",1
"2020-11-08","WINDSOR-ESSEX COUNTY",2268,"1 Congregate Care",6
"2020-11-08","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",3
"2020-11-08","WINDSOR-ESSEX COUNTY",2268,"5 Recreational",1
"2020-11-08","YORK REGION",2270,"1 Congregate Care",9
"2020-11-08","YORK REGION",2270,"2 Congregate Living",3
"2020-11-08","YORK REGION",2270,"3 Education",26
"2020-11-08","YORK REGION",2270,"4 Workplace",22
"2020-11-08","YORK REGION",2270,"5 Recreational",7
"2020-11-08","YORK REGION",2270,"6 Other/Unknown",3
"2020-11-09","BRANT COUNTY",2227,"1 Congregate Care",1
"2020-11-09","BRANT COUNTY",2227,"4 Workplace",2
"2020-11-09","BRANT COUNTY",2227,"5 Recreational",1
"2020-11-09","CHATHAM-KENT",2240,"2 Congregate Living",1
"2020-11-09","CHATHAM-KENT",2240,"4 Workplace",1
"2020-11-09","CHATHAM-KENT",2240,"5 Recreational",1
